id,module,difficulty,category,mutator,note,runs_ok,matched,error,variant_sql,gold_sql
77,GSTR-3B,challenging,subquery,filter-drop,drop WHERE,1,0,,"SELECT COUNT(*) AS n FROM (SELECT r.gstin, SUM(o.txval) AS tot FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin) q","SELECT COUNT(*) AS n FROM (SELECT r.gstin, SUM(o.txval) AS tot FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin) q WHERE q.tot > (SELECT AVG(tot) FROM (SELECT r2.gstin, SUM(o2.txval) AS tot FROM public.tbl_gst_rtn_r3b r2 JOIN public.tbl_gst_rtn_r3b_sup_details s2 ON s2.idtbl_gst_rtn_r3b = r2.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o2 ON o2.idtbl_gst_rtn_r3b_sup_details = s2.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m2 ON m2.ret_period_fl = r2.ret_period WHERE m2.fy_flag = 8 GROUP BY r2.gstin) q2);"
77,GSTR-3B,challenging,subquery,table-swap,table tbl_gst_rtn_r3b_sup_details_osupdet->tbl_gst_rtn_r3b_sup_details_osupnilexmp,1,0,,"SELECT COUNT(*) AS n FROM (SELECT r.gstin, SUM(o.txval) AS tot FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupnilexmp o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin) q WHERE q.tot > (SELECT AVG(tot) FROM (SELECT r2.gstin, SUM(o2.txval) AS tot FROM public.tbl_gst_rtn_r3b r2 JOIN public.tbl_gst_rtn_r3b_sup_details s2 ON s2.idtbl_gst_rtn_r3b = r2.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupnilexmp o2 ON o2.idtbl_gst_rtn_r3b_sup_details = s2.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m2 ON m2.ret_period_fl = r2.ret_period WHERE m2.fy_flag = 8 GROUP BY r2.gstin) q2);","SELECT COUNT(*) AS n FROM (SELECT r.gstin, SUM(o.txval) AS tot FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin) q WHERE q.tot > (SELECT AVG(tot) FROM (SELECT r2.gstin, SUM(o2.txval) AS tot FROM public.tbl_gst_rtn_r3b r2 JOIN public.tbl_gst_rtn_r3b_sup_details s2 ON s2.idtbl_gst_rtn_r3b = r2.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o2 ON o2.idtbl_gst_rtn_r3b_sup_details = s2.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m2 ON m2.ret_period_fl = r2.ret_period WHERE m2.fy_flag = 8 GROUP BY r2.gstin) q2);"
78,GSTR-3B,challenging,decode,column-swap,col ret_period->process_no,1,0,,"SELECT y.desc_year, COUNT(DISTINCT r.gstin) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.process_no JOIN common.mst_fy_years_t y ON y.flag_fy = m.fy_flag GROUP BY y.desc_year;","SELECT y.desc_year, COUNT(DISTINCT r.gstin) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period JOIN common.mst_fy_years_t y ON y.flag_fy = m.fy_flag GROUP BY y.desc_year;"
78,GSTR-3B,challenging,decode,column-swap,col gstin->process_date,1,0,,"SELECT y.desc_year, COUNT(DISTINCT r.process_date) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period JOIN common.mst_fy_years_t y ON y.flag_fy = m.fy_flag GROUP BY y.desc_year;","SELECT y.desc_year, COUNT(DISTINCT r.gstin) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period JOIN common.mst_fy_years_t y ON y.flag_fy = m.fy_flag GROUP BY y.desc_year;"
78,GSTR-3B,challenging,decode,column-swap,col fy_flag->mnth_cd,1,0,,"SELECT y.desc_year, COUNT(DISTINCT r.gstin) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period JOIN common.mst_fy_years_t y ON y.flag_fy = m.mnth_cd GROUP BY y.desc_year;","SELECT y.desc_year, COUNT(DISTINCT r.gstin) AS n FROM public.tbl_gst_rtn_r3b r JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period JOIN common.mst_fy_years_t y ON y.flag_fy = m.fy_flag GROUP BY y.desc_year;"
79,GSTR-3B,challenging,ranking,column-swap,col ret_period->process_no,1,0,,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.process_no WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;
79,GSTR-3B,challenging,ranking,column-swap,col iamt->csamt,1,0,,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.csamt) DESC LIMIT 5;,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;
79,GSTR-3B,challenging,ranking,column-swap,col ret_period_fl->month_desc,1,0,,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.month_desc = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;
79,GSTR-3B,challenging,ranking,filter-drop,drop WHERE,1,0,,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period  GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;
79,GSTR-3B,challenging,ranking,table-swap,table tbl_gst_rtn_r3b_sup_details_osupdet->tbl_gst_rtn_r3b_sup_details_osupzero,1,0,,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupzero o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;,SELECT r.gstin FROM public.tbl_gst_rtn_r3b r JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupdet o ON o.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details JOIN common.mst_3bd_months_t m ON m.ret_period_fl = r.ret_period WHERE m.fy_flag = 8 GROUP BY r.gstin ORDER BY SUM(o.samt + o.camt + o.iamt) DESC LIMIT 5;
80,GSTR-3B,challenging,grouping,column-swap,col state_jur_code->record_status,1,0,,"SELECT j.division, SUM(iv.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.record_status = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.division;","SELECT j.division, SUM(iv.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.division;"
80,GSTR-3B,challenging,grouping,column-swap,col division->record_status,1,0,,"SELECT j.record_status, SUM(iv.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.record_status;","SELECT j.division, SUM(iv.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.division;"
80,GSTR-3B,challenging,grouping,column-swap,col samt->idtbl_gst_rtn_r3b_sup_details_isuprev,1,0,,"SELECT j.division, SUM(iv.idtbl_gst_rtn_r3b_sup_details_isuprev) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.division;","SELECT j.division, SUM(iv.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.division;"
80,GSTR-3B,challenging,grouping,table-swap,table tbl_gst_rtn_r3b_sup_details_isuprev->tbl_gst_rtn_r3b_sup_details_osupnilexmp,1,0,,"SELECT j.division, SUM(iv.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_osupnilexmp iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.division;","SELECT j.division, SUM(iv.samt) AS v FROM public.tbl_gst_rtn_r3b r JOIN common.t_all_delers_api_v_t d ON d.gstin = r.gstin JOIN common.mst_state_jurisdiction_code j ON j.state_jur_code = d.stjd JOIN public.tbl_gst_rtn_r3b_sup_details s ON s.idtbl_gst_rtn_r3b = r.idtbl_gst_rtn_r3b JOIN public.tbl_gst_rtn_r3b_sup_details_isuprev iv ON iv.idtbl_gst_rtn_r3b_sup_details = s.idtbl_gst_rtn_r3b_sup_details GROUP BY j.division;"
81,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7->t_all_delers_api_v_t,1,0,,SELECT COUNT(*) AS n FROM common.t_all_delers_api_v_t;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7;
81,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7->tbl_gst_rtn_r3b_itc_elg,1,0,,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b_itc_elg;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7;
82,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tdsa->tbl_gst_rtn_r3b_itc_elg,1,0,,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b_itc_elg;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tdsa;
82,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tdsa->tbl_gst_rtn_r7_tds,1,0,,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tds;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tdsa;
83,GSTR-7,simple,domain_specific,column-swap,col iamt->camt,1,0,,SELECT SUM(camt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds;,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds;
83,GSTR-7,simple,domain_specific,column-swap,col camt->iamt,1,0,,SELECT SUM(iamt + iamt + samt) AS v FROM public.tbl_gst_rtn_r7_tds;,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds;
83,GSTR-7,simple,domain_specific,column-swap,col samt->tbl_gst_rtn_r7,1,0,,SELECT SUM(iamt + camt + tbl_gst_rtn_r7) AS v FROM public.tbl_gst_rtn_r7_tds;,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds;
83,GSTR-7,simple,domain_specific,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r3b_sup_details_isuprev,1,0,,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r3b_sup_details_isuprev;,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds;
83,GSTR-7,simple,domain_specific,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tds_inv,1,0,,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds_inv;,SELECT SUM(iamt + camt + samt) AS v FROM public.tbl_gst_rtn_r7_tds;
84,GSTR-7,simple,aggregation,column-swap,col gstin->fil_dt,1,0,,SELECT COUNT(DISTINCT fil_dt) AS n FROM public.tbl_gst_rtn_r7;,SELECT COUNT(DISTINCT gstin) AS n FROM public.tbl_gst_rtn_r7;
84,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7->tbl_gst_rtn_r3b,1,0,,SELECT COUNT(DISTINCT gstin) AS n FROM public.tbl_gst_rtn_r3b;,SELECT COUNT(DISTINCT gstin) AS n FROM public.tbl_gst_rtn_r7;
84,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7->t_all_delers_api_v_t,1,0,,SELECT COUNT(DISTINCT gstin) AS n FROM common.t_all_delers_api_v_t;,SELECT COUNT(DISTINCT gstin) AS n FROM public.tbl_gst_rtn_r7;
85,GSTR-7,simple,aggregation,column-swap,col gstin_ded->deductee_name,1,0,,SELECT COUNT(DISTINCT deductee_name) AS n FROM public.tbl_gst_rtn_r7_tds;,SELECT COUNT(DISTINCT gstin_ded) AS n FROM public.tbl_gst_rtn_r7_tds;
85,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa,1,0,,SELECT COUNT(DISTINCT gstin_ded) AS n FROM public.tbl_gst_rtn_r7_tdsa;,SELECT COUNT(DISTINCT gstin_ded) AS n FROM public.tbl_gst_rtn_r7_tds;
85,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa_inv,1,0,,SELECT COUNT(DISTINCT gstin_ded) AS n FROM public.tbl_gst_rtn_r7_tdsa_inv;,SELECT COUNT(DISTINCT gstin_ded) AS n FROM public.tbl_gst_rtn_r7_tds;
86,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r3b_inward_sup,1,0,,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b_inward_sup;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tds;
86,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r3b_sup_details_osupnilexmp,1,0,,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b_sup_details_osupnilexmp;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tds;
87,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tds_inv->tbl_gst_rtn_r7_tdsa_inv,1,0,,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tdsa_inv;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tds_inv;
87,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tds_inv->tbl_gst_rtn_r7_tax_paid_pd_by_cash,1,0,,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tax_paid_pd_by_cash;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tds_inv;
88,GSTR-7,simple,domain_specific,column-swap,col iamt->tbl_gst_rtn_r7,1,0,,SELECT SUM(tbl_gst_rtn_r7) AS v FROM public.tbl_gst_rtn_r7_tds;,SELECT SUM(iamt) AS v FROM public.tbl_gst_rtn_r7_tds;
88,GSTR-7,simple,domain_specific,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r3b_sup_details_osupnilexmp,1,0,,SELECT SUM(iamt) AS v FROM public.tbl_gst_rtn_r3b_sup_details_osupnilexmp;,SELECT SUM(iamt) AS v FROM public.tbl_gst_rtn_r7_tds;
88,GSTR-7,simple,domain_specific,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r3b_sup_details_isuprev,1,0,,SELECT SUM(iamt) AS v FROM public.tbl_gst_rtn_r3b_sup_details_isuprev;,SELECT SUM(iamt) AS v FROM public.tbl_gst_rtn_r7_tds;
89,GSTR-7,simple,domain_specific,column-swap,col camt->idtbl_gst_rtn_r7_tds,1,0,,SELECT SUM(idtbl_gst_rtn_r7_tds) AS v FROM public.tbl_gst_rtn_r7_tds;,SELECT SUM(camt) AS v FROM public.tbl_gst_rtn_r7_tds;
89,GSTR-7,simple,domain_specific,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r3b_sup_details_osupdet,1,0,,SELECT SUM(camt) AS v FROM public.tbl_gst_rtn_r3b_sup_details_osupdet;,SELECT SUM(camt) AS v FROM public.tbl_gst_rtn_r7_tds;
89,GSTR-7,simple,domain_specific,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r3b_sup_details_osupzero,1,0,,SELECT SUM(camt) AS v FROM public.tbl_gst_rtn_r3b_sup_details_osupzero;,SELECT SUM(camt) AS v FROM public.tbl_gst_rtn_r7_tds;
90,GSTR-7,simple,domain_specific,column-swap,col amt_ded->samt,1,0,,SELECT SUM(samt) AS v FROM public.tbl_gst_rtn_r7_tds;,SELECT SUM(amt_ded) AS v FROM public.tbl_gst_rtn_r7_tds;
90,GSTR-7,simple,domain_specific,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tds_inv,1,0,,SELECT SUM(amt_ded) AS v FROM public.tbl_gst_rtn_r7_tds_inv;,SELECT SUM(amt_ded) AS v FROM public.tbl_gst_rtn_r7_tds;
90,GSTR-7,simple,domain_specific,table-swap,table tbl_gst_rtn_r7_tds->tbl_gst_rtn_r7_tdsa,1,0,,SELECT SUM(amt_ded) AS v FROM public.tbl_gst_rtn_r7_tdsa;,SELECT SUM(amt_ded) AS v FROM public.tbl_gst_rtn_r7_tds;
91,GSTR-7,simple,aggregation,column-swap,col fp->gstin,1,0,,SELECT COUNT(DISTINCT gstin) AS n FROM public.tbl_gst_rtn_r7;,SELECT COUNT(DISTINCT fp) AS n FROM public.tbl_gst_rtn_r7;
92,GSTR-7,simple,aggregation,column-swap,col ival->idtbl_gst_rtn_r7_tds,1,0,,SELECT SUM(idtbl_gst_rtn_r7_tds) AS v FROM public.tbl_gst_rtn_r7_tds_inv;,SELECT SUM(ival) AS v FROM public.tbl_gst_rtn_r7_tds_inv;
92,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tds_inv->tbl_gst_rtn_r7_tdsa_inv,0,0,(psycopg2.errors.UndefinedFunction) function sum(text) does not exist,SELECT SUM(ival) AS v FROM public.tbl_gst_rtn_r7_tdsa_inv;,SELECT SUM(ival) AS v FROM public.tbl_gst_rtn_r7_tds_inv;
92,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tds_inv->tbl_gst_rtn_r7_tds,0,0,(psycopg2.errors.UndefinedFunction) function sum(text) does not exist,SELECT SUM(ival) AS v FROM public.tbl_gst_rtn_r7_tds;,SELECT SUM(ival) AS v FROM public.tbl_gst_rtn_r7_tds_inv;
93,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tax_pay->tbl_gst_rtn_r3b_sup_details_isuprev,1,0,,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r3b_sup_details_isuprev;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tax_pay;
93,GSTR-7,simple,aggregation,table-swap,table tbl_gst_rtn_r7_tax_pay->tbl_gst_rtn_r7_tdsa_inv,1,0,,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tdsa_inv;,SELECT COUNT(*) AS n FROM public.tbl_gst_rtn_r7_tax_pay;
94,GSTR-7,moderate,join,column-swap,col samt->idtbl_gst_rtn_r7_tds,1,0,,"SELECT r.gstin, SUM(t.iamt + t.camt + t.idtbl_gst_rtn_r7_tds) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin;","SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin;"
94,GSTR-7,moderate,join,column-swap,col gstin->fp,1,0,,"SELECT r.fp, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.fp;","SELECT r.gstin, SUM(t.iamt + t.camt + t.samt) AS v FROM public.tbl_gst_rtn_r7 r JOIN public.tbl_gst_rtn_r7_tds t ON t.tbl_gst_rtn_r7 = r.idtbl_gst_rtn_r7 GROUP BY r.gstin;"
